0.179,3.814923437
0.18,3.81288436
0.181,3.81089806
0.182,3.808819096
0.183,3.806526419
0.184,3.804394165
0.185,3.802221761
0.186,3.800031081
0.187,3.798202132
0.188,3.796023942
0.189,3.793892157
0.19,3.791642892
0.191,3.789493962
0.192,3.787454093
0.193,3.785228048
0.194,3.783016703
0.195,3.780832447
0.196,3.778818351
0.197,3.776788899
0.198,3.774408559
0.199,3.772329597
0.2,3.770066114
0.201,3.767860265
0.202,3.765509614
0.203,3.763322768
0.204,3.760779232
0.205,3.75860141
0.206,3.756618596
0.207,3.754346898
0.208,3.752019236
0.209,3.750066773
0.21,3.747934364
0.211,3.745742893
0.212,3.743561738
0.213,3.741374514
0.214,3.739191676
0.215,3.736844361
0.216,3.734793028
0.217,3.732654913
0.218,3.730497202
0.219,3.728298882
0.22,3.726356959
0.221,3.7243092
0.222,3.72207323
0.223,3.720047892
0.224,3.717787662
0.225,3.715544889
0.226,3.713019085
0.227,3.71066309
0.228,3.708160771
0.229,3.705671145
0.23,3.703114547
0.231,3.700662856
0.232,3.698215701
0.233,3.695768897
0.234,3.693039959
0.235,3.690280011
0.236,3.688008558
0.237,3.685367581
0.238,3.682731549
0.239,3.680132088
0.24,3.677637405
0.241,3.675065801
0.242,3.672617931
0.243,3.669925337
0.244,3.667653281
0.245,3.665294804
0.246,3.662876737
0.247,3.660522503
0.248,3.658221495
0.249,3.655932048
0.25,3.65338818
0.251,3.650815734
0.252,3.64861843
0.253,3.64620133
0.254,3.643689535
0.255,3.641247309
0.256,3.638720665
0.257,3.636155604
0.258,3.633728336
0.259,3.631031974
0.26,3.628569631
0.261,3.625866905
0.262,3.623255563
0.263,3.620940998
0.264,3.618868891
0.265,3.616336819
0.266,3.614246346
0.267,3.611911665
0.268,3.609849325
0.269,3.60770961
0.27,3.605545921
0.271,3.603547227
0.272,3.6014654
0.273,3.59937454
0.274,3.59714605
0.275,3.595406573
0.276,3.593512634
0.277,3.591400745
0.278,3.589475408
0.279,3.5876131
0.28,3.585748369
0.281,3.58345525
0.282,3.581132718
0.283,3.578999528
0.284,3.576603251
0.285,3.574442678
0.286,3.572258176
0.287,3.569730476
0.288,3.567408346
0.289,3.565133704
0.29,3.56268594
0.291,3.560395699
0.292,3.557938608
0.293,3.555396334
0.294,3.553019444
0.295,3.550666673
0.296,3.548166596
0.297,3.545956921
0.298,3.543784647
0.299,3.541554885
0.3,3.539341149
0.301,3.536894538
0.302,3.534635139
0.303,3.532435722
0.304,3.530248907
0.305,3.527779278
0.306,3.525585922
0.307,3.523514707
0.308,3.521241102
0.309,3.518874162
0.31,3.516670791
0.311,3.514423079
0.312,3.512002237
0.313,3.509529999
0.314,3.507273596
0.315,3.504720809
0.316,3.502401423
0.317,3.499984832
0.318,3.497677684
0.319,3.495200745
0.32,3.493136953
0.321,3.490533318
0.322,3.488113645
0.323,3.485863067
0.324,3.483494213
0.325,3.481178865
0.326,3.479012479
0.327,3.476918482
0.328,3.474929864
0.329,3.472594405
0.33,3.470463564
0.331,3.468423006
0.332,3.466307478
0.333,3.464420077
0.334,3.462662009
0.335,3.460801671
0.336,3.458889182
0.337,3.456659739
0.338,3.454558558
0.339,3.452642594
0.34,3.450735939
0.341,3.448553595
0.342,3.446637748
0.343,3.444392957
0.344,3.4423776
0.345,3.440099339
0.346,3.437859321
0.347,3.43581128
0.348,3.433724525
0.349,3.431566
0.35,3.429281691
0.351,3.427068254
0.352,3.424989922
0.353,3.422814116
0.354,3.420406669
0.355,3.41828908
0.356,3.416136475
0.357,3.413847247
0.358,3.411718065
0.359,3.409563994
0.36,3.407162358
0.361,3.404974134
0.362,3.402522836
0.363,3.40016732
0.364,3.398148547
0.365,3.395758979
0.366,3.393643578
0.367,3.391207689
0.368,3.388763037
0.369,3.386419189
0.37,3.384029872
0.371,3.381607215
0.372,3.379137546
0.373,3.37674802
0.374,3.374288886
0.375,3.371804644
0.376,3.369457758
0.377,3.36702497
0.378,3.364535812
0.379,3.362331311
0.38,3.36001386
0.381,3.357754932
0.382,3.355597619
0.383,3.3534106
0.384,3.3511797
0.385,3.34916464
0.386,3.346954287
0.387,3.344698724
0.388,3.342770361
0.389,3.340745095
0.39,3.338885565
0.391,3.336949561
0.392,3.334850352
0.393,3.332651189
0.394,3.330783575
0.395,3.328723972
0.396,3.326714609
0.397,3.324588046
0.398,3.32247162
0.399,3.320494015
0.4,3.318620192
0.401,3.316561932
0.402,3.314571109
0.403,3.312714092
0.404,3.310800026
0.405,3.308900778
0.406,3.307014921
0.407,3.305160449
0.408,3.303245168
0.409,3.301329298
0.41,3.299656044
0.411,3.297801347
0.412,3.296018304
0.413,3.294214547
0.414,3.292418281
0.415,3.290785427
0.416,3.288935085
0.417,3.287117612
0.418,3.285405451
0.419,3.283726171
0.42,3.282088968
0.421,3.280525369
0.422,3.278747556
0.423,3.277074822
0.424,3.27565004
0.425,3.274187662
0.426,3.272713851
0.427,3.271082844
0.428,3.26970509
0.429,3.26818111
0.43,3.266762717
0.431,3.265284654
0.432,3.263801534
0.433,3.262424989
0.434,3.261035761
0.435,3.259632245
0.436,3.258604939
0.437,3.25746599
0.438,3.256391226
0.439,3.25527013
0.44,3.254448779
0.441,3.25341499
0.442,3.252567312
0.443,3.251670899
0.444,3.250934303
0.445,3.250259246
0.446,3.249624707
0.447,3.248904118
0.448,3.248147564
0.449,3.2473195
0.45,3.246614187
0.451,3.246017995
0.452,3.245516101
0.453,3.245038752
0.454,3.244481583
0.455,3.244034746
0.456,3.243660895
0.457,3.243134334
0.458,3.242518072
0.459,3.241970513
0.46,3.2416292
0.461,3.241304774
0.462,3.24072251
0.463,3.240102578
0.464,3.239653585
0.465,3.23920932
0.466,3.238622136
0.467,3.238214013
0.468,3.237886759
0.469,3.23729505
0.47,3.237033309
0.471,3.236519389
0.472,3.236089834
0.473,3.235585077
0.474,3.23531904
0.475,3.234974711
0.476,3.23443707
0.477,3.234096032
0.478,3.233566103
0.479,3.232967049
0.48,3.232515489
0.481,3.232071846
0.482,3.231757028
0.483,3.231275293
0.484,3.230943949
0.485,3.23059963
0.486,3.230318624
0.487,3.229783655
0.488,3.229323936
0.489,3.228785791
0.49,3.228230083
0.491,3.227809991
0.492,3.227273109
0.493,3.226883645
0.494,3.226513184
0.495,3.226175101
0.496,3.225810708
0.497,3.225313724
0.498,3.22487332
0.499,3.224368286
0.5,3.223903276
0.501,3.223528057
0.502,3.223172796
0.503,3.222914338
0.504,3.222665175
0.505,3.2221974
0.506,3.221607577
0.507,3.221226326
0.508,3.220799551
0.509,3.220328794
0.51,3.219960124
0.511,3.219444138
0.512,3.218849281
0.513,3.21843923
0.514,3.217916783
0.515,3.217399357
0.516,3.216822014
0.517,3.216405622
0.518,3.215829657
0.519,3.215251967
0.52,3.214864642
0.521,3.214202505
0.522,3.213637265
0.523,3.213081745
0.524,3.212549392
0.525,3.212033314
0.526,3.211469825
0.527,3.210945716
0.528,3.210493898
0.529,3.20999484
0.53,3.209480421
0.531,3.209159842
0.532,3.208594709
0.533,3.20817567
0.534,3.207656951
0.535,3.206970646
0.536,3.206484973
0.537,3.205846099
0.538,3.205282007
0.539,3.204889799
0.54,3.204336546
0.541,3.204097541
0.542,3.203518316
0.543,3.203078157
0.544,3.20275919
0.545,3.202398414
0.546,3.202034252
0.547,3.201534931
0.548,3.201173647
0.549,3.201013678
0.55,3.20063682
0.551,3.200435894
0.552,3.200134704
0.553,3.199848585
0.554,3.199807434
0.555,3.199404545
0.556,3.19936473
0.557,3.199274344
0.558,3.198926366
0.559,3.198896946
0.56,3.198735722
0.561,3.198724147
0.562,3.198726079
0.563,3.198704883
0.564,3.198748057
0.565,3.198787429
0.566,3.198947423
0.567,3.198993789
0.568,3.199125041
0.569,3.199222678
0.57,3.199076309
0.571,3.199098013
0.572,3.199324529
0.573,3.199296285
0.574,3.199134602
0.575,3.199092979
0.576,3.199437042
0.577,3.19952656
0.578,3.199861222
0.579,3.200440654
0.58,3.20063013
0.581,3.200828794
0.582,3.201265447
0.583,3.201609649
0.584,3.20196885
0.585,3.202283306
0.586,3.202541069
0.587,3.202718595
0.588,3.20315288
0.589,3.203430589
0.59,3.203797859
0.591,3.204156201
0.592,3.204616835
0.593,3.205202643
0.594,3.205772193
0.595,3.206531789
0.596,3.207049362
0.597,3.208009071
0.598,3.208629708
0.599,3.209497867
0.6,3.210557377
0.601,3.211669715
0.602,3.212843994
0.603,3.214097226
0.604,3.215326904
0.605,3.21669883
0.606,3.218159442
0.607,3.219716802
0.608,3.22146823
0.609,3.22336646
0.61,3.225351273
0.611,3.227716471
0.612,3.229923385
0.613,3.232669056
0.614,3.235434371
0.615,3.238359436
0.616,3.241383876
0.617,3.244674605
0.618,3.248310613
0.619,3.252419845
0.62,3.256258434
0.621,3.260560876
0.622,3.264607334
0.623,3.26905085
0.624,3.273753384
0.625,3.278442005
0.626,3.282824014
0.627,3.287486164
0.628,3.292420992
0.629,3.29715303
0.63,3.301858673
0.631,3.30659283
0.632,3.312347552
0.633,3.317494872
0.634,3.32292176
0.635,3.328444359
0.636,3.334081138
0.637,3.340091727
0.638,3.345962407
0.639,3.352102143
0.64,3.358820944
0.641,3.366119242
0.642,3.373081915
0.643,3.379910233
0.644,3.387499409
0.645,3.395348472
0.646,3.402724479
0.647,3.410277813
0.648,3.417433582
0.649,3.42446769
0.65,3.431574605
0.651,3.438671536
0.652,3.445933656
0.653,3.452585869
0.654,3.459300156
0.655,3.4667552
0.656,3.473753302
0.657,3.481483625
0.658,3.489282373
0.659,3.497678702
0.66,3.506154633
0.661,3.51440647
0.662,3.523083413
0.663,3.53200098
0.664,3.54153009
0.665,3.551107555
0.666,3.560429921
0.667,3.569846537
0.668,3.579910627
0.669,3.589905608
0.67,3.599368519
0.671,3.609314166
0.672,3.618418821
0.673,3.627978191
0.674,3.637916199
0.675,3.647460416
0.676,3.656985691
0.677,3.666539756
0.678,3.676022441
0.679,3.685553715
0.68,3.695899754
0.681,3.705627792
0.682,3.715953711
0.683,3.72621834
0.684,3.736738455
0.685,3.747529261
0.686,3.759010928
0.687,3.770548878
0.688,3.7818281
0.689,3.793803412
0.69,3.806433222
0.691,3.819405793
0.692,3.832407636
0.693,3.845791883
0.694,3.85835686
0.695,3.870965188
0.696,3.884123908
0.697,3.896631171
0.698,3.909742219
0.699,3.922090782
0.7,3.933847185
0.701,3.945655884
0.702,3.957389066
0.703,3.968035354
0.704,3.979876856
0.705,3.989830638
0.706,4.000577899
0.707,4.010985148
0.708,4.022082193
0.709,4.032645365
0.71,4.044118234
0.711,4.054689617
0.712,4.06602554
0.713,4.077750803
0.714,4.088931774
0.715,4.101258527
0.716,4.112762971
0.717,4.12377639
0.718,4.134832348
0.719,4.146133885
0.72,4.157378836
0.721,4.168243133
0.722,4.179338433
0.723,4.189756924
0.724,4.200974615
0.725,4.21214482
0.726,4.223208848
0.727,4.233939974
0.728,4.244196595
0.729,4.25477899
0.73,4.265561447
0.731,4.276098446
0.732,4.287767918
0.733,4.298514519
0.734,4.310328597
0.735,4.322445624
0.736,4.334938721
0.737,4.348198841
0.738,4.362108348
0.739,4.377888586
0.74,4.394033728
0.741,4.410977723
0.742,4.428494806
0.743,4.446058899
0.744,4.465155671
0.745,4.484889401
0.746,4.503968736
0.747,4.523161666
0.748,4.542307718
0.749,4.562766069
0.75,4.581707827
0.751,4.601464951
0.752,4.620494877
0.753,4.639401521
0.754,4.659392959
0.755,4.678463978
0.756,4.696881713
0.757,4.716749358
0.758,4.735020652
0.759,4.753893081
0.76,4.771848084
0.761,4.791121605
0.762,4.809056443
0.763,4.827759854
0.764,4.847019838
0.765,4.865913179
0.766,4.886620848
0.767,4.906019953
0.768,4.926333229
0.769,4.946066553
0.77,4.967030217
0.771,4.987987532
0.772,5.009186063
0.773,5.031173265
0.774,5.054098075
0.775,5.076442348
0.776,5.098120366
0.777,5.120205797
0.778,5.142611721
0.779,5.163380916
0.78,5.184190174
0.781,5.204250822
0.782,5.224633523
0.783,5.243991529
0.784,5.261732403
0.785,5.280803169
0.786,5.298435434
0.787,5.316381952
0.788,5.33423243
0.789,5.351815872
0.79,5.369200737
0.791,5.386341704
0.792,5.403947346
0.793,5.420296339
0.794,5.436427665
0.795,5.452141971
0.796,5.469124379
0.797,5.485789502
0.798,5.503079379
0.799,5.521081106
0.8,5.539073911
0.801,5.556048091
0.802,5.573356073
0.803,5.590474831
0.804,5.607529575
0.805,5.624565023
0.806,5.641476084
0.807,5.658017328
0.808,5.673687659
0.809,5.689995113
0.81,5.705708334
0.811,5.720480696
0.812,5.734719878
0.813,5.749231716
0.814,5.764123173
0.815,5.778009644
0.816,5.791778211
0.817,5.804891993
0.818,5.818616252
0.819,5.831819303
0.82,5.845504939
0.821,5.858466119
0.822,5.871932032
0.823,5.885795415
0.824,5.900425602
0.825,5.916250805
0.826,5.932012647
0.827,5.949825456
0.828,5.966501637
0.829,5.984920035
0.83,6.002166263
0.831,6.022066099
0.832,6.041290018
0.833,6.060109353
0.834,6.07928061
0.835,6.100049828
0.836,6.120393825
0.837,6.142617048
0.838,6.164877542
0.839,6.185812223
0.84,6.206609728
0.841,6.227655616
0.842,6.249616742
0.843,6.269666197
0.844,6.291089558
0.845,6.310066961
0.846,6.32936317
0.847,6.349235967
0.848,6.36704194
0.849,6.386016619
0.85,6.405207941
0.851,6.423731904
0.852,6.442524766
0.853,6.460390256
0.854,6.47879869
0.855,6.496665999
0.856,6.514525441
0.857,6.532544062
0.858,6.549999794
0.859,6.567290215
0.86,6.583560757
0.861,6.60059685
0.862,6.615862887
0.863,6.632126734
0.864,6.647158337
0.865,6.661582731
0.866,6.676379795
0.867,6.691363125
0.868,6.705142201
0.869,6.719442401
0.87,6.733873997
0.871,6.747695016
0.872,6.763274371
0.873,6.778351894
0.874,6.793816702
0.875,6.809884771
0.876,6.82504896
0.877,6.840948832
0.878,6.858820104
0.879,6.874532642
0.88,6.891082982
0.881,6.907266498
0.882,6.924626829
0.883,6.940621353
0.884,6.957038047
0.885,6.972326349
0.886,6.988873414
0.887,7.00460999
0.888,7.02043407
0.889,7.036048188
0.89,7.051516671
0.891,7.06700523
0.892,7.081680569
0.893,7.096782585
0.894,7.113206524
0.895,7.128559295
0.896,7.143174854
0.897,7.158788187
0.898,7.174135802
0.899,7.189485359
0.9,7.205002899
0.901,7.220083527
0.902,7.233371141
0.903,7.247142887
0.904,7.261634644
0.905,7.2756879
0.906,7.288946557
0.907,7.301456172
0.908,7.314740047
0.909,7.327863651
0.91,7.339657866
0.911,7.352152786
0.912,7.364693498
0.913,7.377234597
0.914,7.389953942
0.915,7.399894856
0.916,7.410718562
0.917,7.419500518
0.918,7.427405671
0.919,7.434214531
0.92,7.440557531
0.921,7.446924106
0.922,7.45133955
0.923,7.455860666
0.924,7.459840372
0.925,7.463385771
0.926,7.467429629
0.927,7.47251617
0.928,7.477381106
0.929,7.482998308
0.93,7.488912472
0.931,7.495147146
0.932,7.501247529
0.933,7.506560995
0.934,7.513431638
0.935,7.519651695
0.936,7.525765909
0.937,7.532593579
0.938,7.539182351
0.939,7.545627285
0.94,7.552839258
0.941,7.559961842
0.942,7.566551181
0.943,7.572360058
0.944,7.577636367
0.945,7.584117391
0.946,7.590105362
0.947,7.596087242
0.948,7.602179254
0.949,7.609207772
0.95,7.615730913
0.951,7.621972262
0.952,7.628929348
0.953,7.635781513
0.954,7.643817781
0.955,7.65159952
0.956,7.659293529
0.957,7.668091848
0.958,7.676989399
0.959,7.685288283
0.96,7.693246634
0.961,7.702553821
0.962,7.710284513
0.963,7.719520374
0.964,7.729552631
0.965,7.736273087
0.966,7.742265216
0.967,7.748575253
0.968,7.754066946
0.969,7.758757034
0.97,7.763313544
0.971,7.767745319
0.972,7.77188179
0.973,7.775107155
0.974,7.77855128
0.975,7.781045333
0.976,7.784118767
0.977,7.786921459
0.978,7.79044114
0.979,7.79331203
0.98,7.795883056
0.981,7.798431469
0.982,7.800457726
0.983,7.801342602
0.984,7.803196956
0.985,7.804633647
0.986,7.805090588
0.987,7.806450537
0.988,7.806854888
0.989,7.805895901
0.99,7.806525646
0.991,7.807567253
0.992,7.808510539
0.993,7.809462719
0.994,7.809025733
0.995,7.807650365
0.996,7.80781928
0.997,7.80688186
0.998,7.805201193
0.999,7.804840802
1,7.804141772
1.001,7.804486268
1.002,7.804513755
1.003,7.803584771
1.004,7.802802885
1.005,7.802481242
1.006,7.802642456
1.007,7.801246001
1.008,7.800959949
1.009,7.801337011
1.01,7.803468571
1.011,7.805157401
1.012,7.806786289
1.013,7.809261735
1.014,7.813485508
1.015,7.817717902
1.016,7.822617249
1.017,7.825052675
1.018,7.827814403
1.019,7.82810115
1.02,7.827916334
1.021,7.824675155
1.022,7.820525036
1.023,7.816824199
1.024,7.812645774
1.025,7.809331502
1.026,7.806461485
1.027,7.803136582
1.028,7.800084413
1.029,7.796091319
1.03,7.792794696
1.031,7.788779007
1.032,7.784791614
1.033,7.781134171
1.034,7.778347335
1.035,7.774041174
1.036,7.769761092
1.037,7.76575844
1.038,7.761570335
1.039,7.758098109
1.04,7.753391234
1.041,7.749161939
1.042,7.74588057
1.043,7.742884566
1.044,7.738950575
1.045,7.735984211
1.046,7.732628458
1.047,7.729731242
1.048,7.726676477
1.049,7.722990011
1.05,7.71912707
1.051,7.715395393
1.052,7.712535752
1.053,7.708879479
1.054,7.705165723
1.055,7.700960371
1.056,7.697397703
1.057,7.693059358
1.058,7.688062041
1.059,7.683359574
1.06,7.677230212
1.061,7.670378223
1.062,7.66326196
1.063,7.655262638
1.064,7.648284425
1.065,7.639618649
1.066,7.631644435
1.067,7.623064702
1.068,7.615363905
1.069,7.607612307
1.07,7.599780994
1.071,7.590811246
1.072,7.581598057
1.073,7.571751768
1.074,7.563264995
1.075,7.554871941
1.076,7.545398774
1.077,7.537233039
1.078,7.528106944
1.079,7.519448844
1.08,7.509353818
1.081,7.498458847
1.082,7.487878799
1.083,7.477146799
1.084,7.466285413
1.085,7.456149419
1.086,7.445265321
1.087,7.434440168
1.088,7.423755506
1.089,7.413454183
1.09,7.403300758
1.091,7.394938168
1.092,7.385385977
1.093,7.376102051
1.094,7.36852506
1.095,7.35989812
1.096,7.351773315
1.097,7.34408169
1.098,7.335995812
1.099,7.326214046
1.1,7.317823633
1.101,7.309274567
1.102,7.301097109
1.103,7.292267104
1.104,7.284466127
1.105,7.275692868
1.106,7.266851489
1.107,7.25804042
1.108,7.249308828
1.109,7.238458729
1.11,7.228177164
1.111,7.217929863
1.112,7.207649557
1.113,7.197960343
1.114,7.188657551
1.115,7.178910514
1.116,7.170212686
1.117,7.16193057
1.118,7.153022662
1.119,7.143796989
1.12,7.136505205
1.121,7.128625897
1.122,7.123028336
1.123,7.116299352
1.124,7.110349223
1.125,7.103789842
1.126,7.097400799
1.127,7.091252982
1.128,7.084567632
1.129,7.07945005
1.13,7.072594111
1.131,7.066222231
1.132,7.060392401
1.133,7.054460125
1.134,7.046850139
1.135,7.040071913
1.136,7.032926619
1.137,7.024834766
1.138,7.01669021
1.139,7.007659558
1.14,6.997967224
1.141,6.988260608
1.142,6.977501918
1.143,6.967270141
1.144,6.956795951
1.145,6.944876764
1.146,6.934847122
1.147,6.922659613
1.148,6.911766249
1.149,6.899711518
1.15,6.889604236
1.151,6.880498193
1.152,6.870296054
1.153,6.860877009
1.154,6.851477869
1.155,6.840596975
1.156,6.828993397
1.157,6.817387057
1.158,6.808814896
1.159,6.800574561
1.16,6.792636049
1.161,6.786279307
1.162,6.782415028
1.163,6.776596245
1.164,6.77090339
1.165,6.764391155
1.166,6.760033086
1.167,6.75383682
1.168,6.747847597
1.169,6.743172798
1.17,6.738036702
1.171,6.733299921
1.172,6.728250065
1.173,6.721640082
1.174,6.713987921
1.175,6.706353753
1.176,6.698168312
1.177,6.68964952
1.178,6.681479257
1.179,6.674184895
1.18,6.665559756
1.181,6.657366206
1.182,6.648224006
1.183,6.640803623
1.184,6.630952875
1.185,6.622136957
1.186,6.612014862
1.187,6.602471816
1.188,6.591832807
1.189,6.582205876
1.19,6.568046307
1.191,6.553741917
1.192,6.541537368
1.193,6.526908309
1.194,6.513380112
1.195,6.501090194
1.196,6.486322437
1.197,6.469197697
1.198,6.453232354
1.199,6.437932555
1.2,6.424836716
1.201,6.410135117
1.202,6.395122549
1.203,6.379638894
1.204,6.370259285
1.205,6.364558608
1.206,6.356099358
1.207,6.348246418
1.208,6.34038265
1.209,6.33152511
1.21,6.319974223
1.211,6.311376093
1.212,6.302625923
1.213,6.293535938
1.214,6.285542338
1.215,6.279075165
1.216,6.270742673
1.217,6.264336173
1.218,6.253550962
1.219,6.242387608
1.22,6.22969581
1.221,6.213612915
1.222,6.20061829
1.223,6.184143289
1.224,6.169050683
1.225,6.150331629
1.226,6.130133192
1.227,6.109005619
1.228,6.087719707
1.229,6.065786754
1.23,6.045199646
1.231,6.022762263
1.232,5.999772241
1.233,5.979616932
1.234,5.956890303
1.235,5.937623948
1.236,5.919404327
1.237,5.900232739
1.238,5.88100772
1.239,5.863628974
1.24,5.848233236
1.241,5.83001812
1.242,5.81203551
1.243,5.79861887
1.244,5.785074982
1.245,5.771553747
1.246,5.760111737
1.247,5.748809825
1.248,5.738214137
1.249,5.728682743
1.25,5.718586263
1.251,5.708192936
1.252,5.698879132
1.253,5.687118816
1.254,5.67775892
1.255,5.667053538
1.256,5.656975786
1.257,5.647618279
1.258,5.637919536
1.259,5.624923337
1.26,5.613495291
1.261,5.599389299
1.262,5.585172215
1.263,5.571030187
1.264,5.55789537
1.265,5.545508306
1.266,5.531353484
1.267,5.519429044
1.268,5.507266187
1.269,5.497980139
1.27,5.486513549
1.271,5.474558334
1.272,5.462098329
1.273,5.449340545
1.274,5.437838258
1.275,5.424606535
1.276,5.413259688
1.277,5.401520653
1.278,5.392091414
1.279,5.382069202
1.28,5.37303314
1.281,5.364042613
1.282,5.357201973
1.283,5.348261356
1.284,5.34135763
1.285,5.334170469
1.286,5.328980567
1.287,5.322039024
1.288,5.315860337
1.289,5.310345171
1.29,5.304646589
1.291,5.296286528
1.292,5.28811547
1.293,5.278717247
1.294,5.266874506
1.295,5.258469628
1.296,5.248409869
1.297,5.237527311
1.298,5.224301097
1.299,5.212244473
1.3,5.199122444
1.301,5.189221848
1.302,5.17727431
1.303,5.162622564
1.304,5.145812094
1.305,5.130254188
1.306,5.1134688
1.307,5.098028694
1.308,5.081913995
1.309,5.066488082
1.31,5.05043876
1.311,5.031630374
1.312,5.015927056
1.313,5.002644651
1.314,4.988515432
1.315,4.974944755
1.316,4.963535279
1.317,4.953345697
1.318,4.942705943
1.319,4.934144556
1.32,4.925888869
1.321,4.918878572
1.322,4.913098537
1.323,4.90628823
1.324,4.901458672
1.325,4.896576409
1.326,4.889003432
1.327,4.882023082
1.328,4.874524515
1.329,4.869313346
1.33,4.864170134
1.331,4.858898574
1.332,4.851737726
1.333,4.846134671
1.334,4.839469248
1.335,4.834188641
1.336,4.827855468
1.337,4.820746884
1.338,4.811203075
1.339,4.80346816
1.34,4.794995723
1.341,4.783169912
1.342,4.774046249
1.343,4.76090023
1.344,4.748693706
1.345,4.737604853
1.346,4.724975037
1.347,4.712150016
1.348,4.702394026
1.349,4.692259178
1.35,4.681216178
1.351,4.671702366
1.352,4.662193481
1.353,4.653710698
1.354,4.645209276
1.355,4.638832332
1.356,4.631431192
1.357,4.625674684
1.358,4.621857864
1.359,4.616911254
1.36,4.613060165
1.361,4.610692266
1.362,4.606119514
1.363,4.604517401
1.364,4.602552208
1.365,4.601279636
1.366,4.598078753
1.367,4.593896393
1.368,4.589634675
1.369,4.584544824
1.37,4.578371639
1.371,4.57089514
1.372,4.564335709
1.373,4.557843117
1.374,4.54884473
1.375,4.539653731
1.376,4.532432738
1.377,4.523587144
1.378,4.516574612
1.379,4.50508375
1.38,4.493898729
1.381,4.482038278
1.382,4.472729598
1.383,4.462915251
1.384,4.450012586
1.385,4.438295735
1.386,4.424797974
1.387,4.416105116
1.388,4.407351536
1.389,4.399004076
1.39,4.392603836
1.391,4.387277853
1.392,4.382223106
1.393,4.37495036
1.394,4.372991511
1.395,4.369825217
1.396,4.366855212
1.397,4.364447551
1.398,4.36044799
1.399,4.357830887
